file,predictor,prediction_type,execution_time,num_executions,initial_predictions_indexes,refined_predictions_indexes,guide_attempt,guided_predictions_indexes,covered_lines,num_covered_lines,total_lines,coverage_percentage,minimal_predictions_set,minimal_predictions_set_size,max_coverage_prediction,max_coverage_prediction_value,avg_exec_time
./popular_projects_snippets_dataset/pandas/bodies/body_18429.py,GPTValuePredictor,refine,449.4154987335205,30,"[0, 2, 4, 5, 6, 8, 9]","{1: [0, 1, 2, 3, 4, 5, 7, 8], 3: [0, 6], 7: []}",0,{},"{20903, 20904, 20905, 20906, 20907, 20908, 20909, 20910, 20911, 20912, 20914, 20916, 20918}",13,16,0.8125,"['body_18429_initial_0', 'body_18429_initial_3']",2,body_18429_initial_0,0.75,14.980516624450685
./popular_projects_snippets_dataset/pandas/bodies/body_18429.py,GPTValuePredictor,guide,1750.8215725421906,100,"[0, 2, 4, 5, 6, 8, 9]","{1: [0, 1, 2, 3, 4, 5, 7, 8], 3: [0, 6], 7: []}",10,"{0: [4, 7, 9], 1: [0, 9], 2: [4, 8], 3: [1, 6], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{20903, 20904, 20905, 20906, 20907, 20908, 20909, 20910, 20911, 20912, 20914, 20916, 20918}",13,16,0.8125,"['body_18429_initial_0', 'body_18429_initial_3']",2,body_18429_initial_0,0.75,17.508215725421906
./popular_projects_snippets_dataset/black/bodies/body_136.py,GPTValuePredictor,initial,20.809897422790527,3,[],{},0,{},"{19176, 19175}",2,2,1.0,['body_136_initial_2'],1,body_136_initial_2,1.0,6.936632474263509
./popular_projects_snippets_dataset/black/bodies/body_136.py,GPTValuePredictor,refine,9.775161743164062e-06,0,[],{},0,{},"{19176, 19175}",2,2,1.0,['body_136_initial_2'],1,body_136_initial_2,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_136.py,GPTValuePredictor,guide,0.0002262592315673,0,[],{},0,{},"{19176, 19175}",2,2,1.0,['body_136_initial_2'],1,body_136_initial_2,1.0,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_1346.py,GPTValuePredictor,initial,17.04503321647644,1,[],{},0,{},{17579},1,1,1.0,['body_1346_initial_0'],1,body_1346_initial_0,1.0,17.04503321647644
./popular_projects_snippets_dataset/scrapy/bodies/body_1346.py,GPTValuePredictor,refine,8.821487426757812e-06,0,[],{},0,{},{17579},1,1,1.0,['body_1346_initial_0'],1,body_1346_initial_0,1.0,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_1346.py,GPTValuePredictor,guide,0.0002706050872802,0,[],{},0,{},{17579},1,1,1.0,['body_1346_initial_0'],1,body_1346_initial_0,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_25116.py,GPTValuePredictor,initial,5.279335498809815,1,[],{},0,{},{16695},1,1,1.0,['body_25116_initial_0'],1,body_25116_initial_0,1.0,5.279335498809815
./popular_projects_snippets_dataset/tensorflow/bodies/body_25116.py,GPTValuePredictor,refine,5.7220458984375e-06,0,[],{},0,{},{16695},1,1,1.0,['body_25116_initial_0'],1,body_25116_initial_0,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_25116.py,GPTValuePredictor,guide,0.0001833438873291,0,[],{},0,{},{16695},1,1,1.0,['body_25116_initial_0'],1,body_25116_initial_0,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_263.py,GPTValuePredictor,initial,27.02102422714233,10,[],{},0,{},"{16576, 16564, 16565, 16566, 16568, 16569, 16570, 16571, 16573, 16574, 16575}",11,13,0.8461538461538461,"['body_263_initial_0', 'body_263_initial_2']",2,body_263_initial_2,0.6923076923076923,2.7021024227142334
./popular_projects_snippets_dataset/black/bodies/body_263.py,GPTValuePredictor,refine,256.73101258277893,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{16576, 16564, 16565, 16566, 16568, 16569, 16570, 16571, 16573, 16574, 16575}",11,13,0.8461538461538461,"['body_263_initial_0', 'body_263_initial_2']",2,body_263_initial_2,0.6923076923076923,2.567310125827789
./popular_projects_snippets_dataset/black/bodies/body_263.py,GPTValuePredictor,guide,275.79465222358704,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",10,"{0: [2], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{16576, 16564, 16565, 16566, 16568, 16569, 16570, 16571, 16573, 16574, 16575}",11,13,0.8461538461538461,"['body_263_initial_0', 'body_263_initial_2']",2,body_263_initial_2,0.6923076923076923,2.7579465222358706
./popular_projects_snippets_dataset/tensorflow/bodies/body_54096.py,GPTValuePredictor,initial,23.45336937904358,10,[],{},0,{},"{22377, 22378, 22379, 22380, 22386, 22387, 22388, 22389, 22390, 22391, 22393, 22394}",12,18,0.6666666666666666,"['body_54096_initial_0', 'body_54096_initial_1', 'body_54096_initial_2']",3,body_54096_initial_2,0.6666666666666666,2.345336937904358
./popular_projects_snippets_dataset/tensorflow/bodies/body_54096.py,GPTValuePredictor,refine,229.8071587085724,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{22377, 22378, 22379, 22380, 22386, 22387, 22388, 22389, 22390, 22391, 22393, 22394}",12,18,0.6666666666666666,"['body_54096_initial_0', 'body_54096_initial_1', 'body_54096_initial_2']",3,body_54096_initial_2,0.6666666666666666,2.298071587085724
./popular_projects_snippets_dataset/tensorflow/bodies/body_54096.py,GPTValuePredictor,guide,20.813406944274902,6,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",1,{0: []},"{22377, 22378, 22379, 22380, 22381, 22382, 22383, 22384, 22385, 22386, 22387, 22388, 22389, 22390, 22391, 22392, 22393, 22394}",18,18,1.0,"['body_54096_initial_0', 'body_54096_initial_1', 'body_54096_initial_2', 'body_54096_guide_0_5']",4,body_54096_initial_2,0.6666666666666666,3.4689011573791504
./popular_projects_snippets_dataset/scrapy/bodies/body_798.py,GPTValuePredictor,initial,8.177432775497437,1,[0],{},0,{},"{16472, 16473}",2,2,1.0,['body_798_initial_0'],1,body_798_initial_0,1.0,8.177432775497437
./popular_projects_snippets_dataset/scrapy/bodies/body_798.py,GPTValuePredictor,refine,5.4836273193359375e-06,0,[0],{},0,{},"{16472, 16473}",2,2,1.0,['body_798_initial_0'],1,body_798_initial_0,1.0,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_798.py,GPTValuePredictor,guide,0.00018310546875,0,[0],{},0,{},"{16472, 16473}",2,2,1.0,['body_798_initial_0'],1,body_798_initial_0,1.0,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_904.py,GPTValuePredictor,initial,140.42782354354858,4,[],{},0,{},"{18708, 18709, 18710, 18711, 18712, 18713, 18714, 18715, 18716, 18717, 18718, 18719, 18720, 18721, 18722, 18723, 18724, 18725, 18726}",19,19,1.0,"['body_904_initial_0', 'body_904_initial_1', 'body_904_initial_2', 'body_904_initial_3']",4,body_904_initial_2,0.7894736842105263,35.106955885887146
./popular_projects_snippets_dataset/scrapy/bodies/body_904.py,GPTValuePredictor,refine,6.437301635742188e-06,0,[],{},0,{},"{18708, 18709, 18710, 18711, 18712, 18713, 18714, 18715, 18716, 18717, 18718, 18719, 18720, 18721, 18722, 18723, 18724, 18725, 18726}",19,19,1.0,"['body_904_initial_0', 'body_904_initial_1', 'body_904_initial_2', 'body_904_initial_3']",4,body_904_initial_2,0.7894736842105263,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_904.py,GPTValuePredictor,guide,0.0002100467681884,0,[],{},0,{},"{18708, 18709, 18710, 18711, 18712, 18713, 18714, 18715, 18716, 18717, 18718, 18719, 18720, 18721, 18722, 18723, 18724, 18725, 18726}",19,19,1.0,"['body_904_initial_0', 'body_904_initial_1', 'body_904_initial_2', 'body_904_initial_3']",4,body_904_initial_2,0.7894736842105263,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_532.py,GPTValuePredictor,initial,113.69971466064452,10,[],{},0,{},"{17980, 17981}",2,19,0.1052631578947368,['body_532_initial_0'],1,body_532_initial_0,0.1052631578947368,11.369971466064452
./popular_projects_snippets_dataset/scrapy/bodies/body_532.py,GPTValuePredictor,refine,835.0574078559875,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{17984, 17985, 17990, 17991, 17992, 17993, 17980, 17981, 17982, 17983}",10,19,0.5263157894736842,"['body_532_initial_0', 'body_532_refine_0_0', 'body_532_refine_0_4', 'body_532_refine_1_4', 'body_532_refine_4_7']",5,body_532_initial_0,0.1052631578947368,8.350574078559875
./popular_projects_snippets_dataset/scrapy/bodies/body_532.py,GPTValuePredictor,guide,2544.057956457138,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",10,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{17984, 17985, 17986, 17987, 17988, 17989, 17990, 17991, 17992, 17993, 17980, 17981, 17982, 17983}",14,19,0.7368421052631579,"['body_532_initial_0', 'body_532_refine_0_0', 'body_532_refine_0_4', 'body_532_refine_1_4', 'body_532_refine_4_7', 'body_532_guide_0_7', 'body_532_guide_1_0']",7,body_532_initial_0,0.1052631578947368,25.44057956457138
./popular_projects_snippets_dataset/tensorflow/bodies/body_39307.py,GPTValuePredictor,initial,7.724457025527954,1,[],{},0,{},{21920},1,1,1.0,['body_39307_initial_0'],1,body_39307_initial_0,1.0,7.724457025527954
./popular_projects_snippets_dataset/tensorflow/bodies/body_39307.py,GPTValuePredictor,refine,5.0067901611328125e-06,0,[],{},0,{},{21920},1,1,1.0,['body_39307_initial_0'],1,body_39307_initial_0,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_39307.py,GPTValuePredictor,guide,0.0002079010009765,0,[],{},0,{},{21920},1,1,1.0,['body_39307_initial_0'],1,body_39307_initial_0,1.0,0.0
./popular_projects_snippets_dataset/pandas/bodies/body_12482.py,GPTValuePredictor,initial,129.4971570968628,4,[3],{},0,{},"{19153, 19154, 19155, 19156, 19157}",5,5,1.0,"['body_12482_initial_1', 'body_12482_initial_3']",2,body_12482_initial_3,1.0,32.3742892742157
./popular_projects_snippets_dataset/pandas/bodies/body_12482.py,GPTValuePredictor,refine,1.430511474609375e-05,0,[3],{},0,{},"{19153, 19154, 19155, 19156, 19157}",5,5,1.0,"['body_12482_initial_1', 'body_12482_initial_3']",2,body_12482_initial_3,1.0,0.0
./popular_projects_snippets_dataset/pandas/bodies/body_12482.py,GPTValuePredictor,guide,0.0003471374511718,0,[3],{},0,{},"{19153, 19154, 19155, 19156, 19157}",5,5,1.0,"['body_12482_initial_1', 'body_12482_initial_3']",2,body_12482_initial_3,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_56819.py,GPTValuePredictor,initial,59.265496253967285,7,[],{},0,{},"{21315, 21316}",2,2,1.0,"['body_56819_initial_0', 'body_56819_initial_6']",2,body_56819_initial_6,1.0,8.46649946485247
./popular_projects_snippets_dataset/tensorflow/bodies/body_56819.py,GPTValuePredictor,refine,8.821487426757812e-06,0,[],{},0,{},"{21315, 21316}",2,2,1.0,"['body_56819_initial_0', 'body_56819_initial_6']",2,body_56819_initial_6,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_56819.py,GPTValuePredictor,guide,0.0002799034118652,0,[],{},0,{},"{21315, 21316}",2,2,1.0,"['body_56819_initial_0', 'body_56819_initial_6']",2,body_56819_initial_6,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_279.py,GPTValuePredictor,initial,10.748271703720093,3,"[0, 1, 2]",{},0,{},"{18067, 18068, 18069}",3,3,1.0,"['body_279_initial_1', 'body_279_initial_2']",2,body_279_initial_2,1.0,3.5827572345733643
./popular_projects_snippets_dataset/black/bodies/body_279.py,GPTValuePredictor,refine,4.291534423828125e-06,0,"[0, 1, 2]",{},0,{},"{18067, 18068, 18069}",3,3,1.0,"['body_279_initial_1', 'body_279_initial_2']",2,body_279_initial_2,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_279.py,GPTValuePredictor,guide,0.0002062320709228,0,"[0, 1, 2]",{},0,{},"{18067, 18068, 18069}",3,3,1.0,"['body_279_initial_1', 'body_279_initial_2']",2,body_279_initial_2,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_140.py,GPTValuePredictor,initial,31.74440097808838,10,[],{},0,{},"{16269, 16270}",2,30,0.0666666666666666,['body_140_initial_0'],1,body_140_initial_0,0.0666666666666666,3.174440097808838
./popular_projects_snippets_dataset/black/bodies/body_140.py,GPTValuePredictor,refine,257.99920320510864,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{16269, 16270}",2,30,0.0666666666666666,['body_140_initial_0'],1,body_140_initial_0,0.0666666666666666,2.5799920320510865
./popular_projects_snippets_dataset/black/bodies/body_140.py,GPTValuePredictor,guide,229.97036170959475,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",10,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{16269, 16270}",2,30,0.0666666666666666,['body_140_initial_0'],1,body_140_initial_0,0.0666666666666666,2.2997036170959477
./popular_projects_snippets_dataset/black/bodies/body_284.py,GPTValuePredictor,initial,16.39237093925476,1,[],{},0,{},"{18888, 18889, 18890, 18891}",4,4,1.0,['body_284_initial_0'],1,body_284_initial_0,1.0,16.39237093925476
./popular_projects_snippets_dataset/black/bodies/body_284.py,GPTValuePredictor,refine,5.0067901611328125e-06,0,[],{},0,{},"{18888, 18889, 18890, 18891}",4,4,1.0,['body_284_initial_0'],1,body_284_initial_0,1.0,0.0
./popular_projects_snippets_dataset/black/bodies/body_284.py,GPTValuePredictor,guide,0.0002529621124267,0,[],{},0,{},"{18888, 18889, 18890, 18891}",4,4,1.0,['body_284_initial_0'],1,body_284_initial_0,1.0,0.0
./popular_projects_snippets_dataset/tensorflow/bodies/body_55959.py,GPTValuePredictor,initial,44.460932970047,10,[],{},0,{},set(),0,8,0.0,[],0,,0.0,4.446093297004699
./popular_projects_snippets_dataset/tensorflow/bodies/body_55959.py,GPTValuePredictor,refine,509.7698757648468,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},set(),0,8,0.0,[],0,,0.0,5.097698757648468
./popular_projects_snippets_dataset/tensorflow/bodies/body_55959.py,GPTValuePredictor,guide,494.7908794879913,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",10,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",set(),0,8,0.0,[],0,,0.0,4.947908794879913
./popular_projects_snippets_dataset/flask/bodies/body_234.py,GPTValuePredictor,initial,8.397627115249634,1,[],{},0,{},{22622},1,1,1.0,['body_234_initial_0'],1,body_234_initial_0,1.0,8.397627115249634
./popular_projects_snippets_dataset/flask/bodies/body_234.py,GPTValuePredictor,refine,4.76837158203125e-06,0,[],{},0,{},{22622},1,1,1.0,['body_234_initial_0'],1,body_234_initial_0,1.0,0.0
./popular_projects_snippets_dataset/flask/bodies/body_234.py,GPTValuePredictor,guide,0.0002326965332031,0,[],{},0,{},{22622},1,1,1.0,['body_234_initial_0'],1,body_234_initial_0,1.0,0.0
./popular_projects_snippets_dataset/pandas/bodies/body_338.py,GPTValuePredictor,initial,119.28678560256958,7,[6],{},0,{},"{20948, 20949, 20950, 20951, 20952, 20953}",6,6,1.0,"['body_338_initial_3', 'body_338_initial_6']",2,body_338_initial_6,1.0,17.040969371795654
./popular_projects_snippets_dataset/pandas/bodies/body_338.py,GPTValuePredictor,refine,4.529953002929688e-06,0,[6],{},0,{},"{20948, 20949, 20950, 20951, 20952, 20953}",6,6,1.0,"['body_338_initial_3', 'body_338_initial_6']",2,body_338_initial_6,1.0,0.0
./popular_projects_snippets_dataset/pandas/bodies/body_338.py,GPTValuePredictor,guide,0.0002093315124511,0,[6],{},0,{},"{20948, 20949, 20950, 20951, 20952, 20953}",6,6,1.0,"['body_338_initial_3', 'body_338_initial_6']",2,body_338_initial_6,1.0,0.0
./popular_projects_snippets_dataset/scrapy/bodies/body_92.py,GPTValuePredictor,initial,110.74419569969176,10,[],{},0,{},"{16336, 16337, 16338, 16325, 16326, 16327}",6,15,0.4,"['body_92_initial_0', 'body_92_initial_1', 'body_92_initial_4']",3,body_92_initial_0,0.2666666666666666,11.074419569969177
./popular_projects_snippets_dataset/scrapy/bodies/body_92.py,GPTValuePredictor,refine,926.746507883072,100,[],"{0: [], 1: [], 2: [], 3: [2, 5, 9], 4: [], 5: [], 6: [], 7: [0], 8: [0], 9: [5, 6]}",0,{},"{16325, 16326, 16327, 16328, 16329, 16330, 16336, 16337, 16338}",9,15,0.6,"['body_92_initial_0', 'body_92_initial_1', 'body_92_initial_4', 'body_92_refine_6_1', 'body_92_refine_8_0']",5,body_92_refine_8_0,0.4,9.26746507883072
./popular_projects_snippets_dataset/scrapy/bodies/body_92.py,GPTValuePredictor,guide,1090.102443933487,100,[],"{0: [], 1: [], 2: [], 3: [2, 5, 9], 4: [], 5: [], 6: [], 7: [0], 8: [0], 9: [5, 6]}",10,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{16325, 16326, 16327, 16328, 16329, 16330, 16331, 16332, 16333, 16335, 16336, 16337, 16338}",13,15,0.8666666666666667,"['body_92_initial_0', 'body_92_initial_1', 'body_92_initial_4', 'body_92_refine_6_1', 'body_92_refine_8_0', 'body_92_guide_0_4', 'body_92_guide_0_5']",7,body_92_refine_8_0,0.4,10.901024439334869
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,initial,16.423952102661133,10,[],{},0,{},"{20091, 20093}",2,6,0.3333333333333333,['body_159_initial_0'],1,body_159_initial_0,0.3333333333333333,1.6423952102661132
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,refine,149.91096425056458,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{20091, 20092, 20093, 20094}",4,6,0.6666666666666666,"['body_159_initial_0', 'body_159_refine_0_0']",2,body_159_refine_0_0,0.6666666666666666,1.4991096425056458
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,guide,10.64191722869873,1,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",1,{0: []},"{20089, 20090, 20091, 20092, 20093, 20094}",6,6,1.0,"['body_159_initial_0', 'body_159_refine_0_0', 'body_159_guide_0_0']",3,body_159_refine_0_0,0.6666666666666666,10.64191722869873
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,initial,14.79796051979065,10,[],{},0,{},"{20149, 20151}",2,6,0.3333333333333333,['body_159_initial_0'],1,body_159_initial_0,0.3333333333333333,1.479796051979065
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,refine,145.64602136611938,100,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{20152, 20149, 20150, 20151}",4,6,0.6666666666666666,"['body_159_initial_0', 'body_159_refine_0_0']",2,body_159_refine_0_0,0.6666666666666666,1.456460213661194
./popular_projects_snippets_dataset/flask/bodies/body_159.py,GPTValuePredictor,guide,6.483766317367554,1,[],"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",1,{0: []},"{20147, 20148, 20149, 20150, 20151, 20152}",6,6,1.0,"['body_159_initial_0', 'body_159_refine_0_0', 'body_159_guide_0_0']",3,body_159_refine_0_0,0.6666666666666666,6.483766317367554
./popular_projects_snippets_dataset/black/bodies/body_200.py,GPTValuePredictor,initial,11.265063285827637,10,[],{},0,{},set(),0,2,0.0,[],0,,0.0,1.1265063285827637
